Calendar year,State/Territory,School Sector,Sex/Gender,Geolocation,Indigenous Status,Disaggregation,School Year Level,Attendance Rate,Attendance Level
2022,Victoria,Catholic,Female,Inner Regional,All,Females in Inner regional,Years 7-10,84.6,37.4
2022,Victoria,Catholic,Female,Inner Regional,All,Females in Inner regional,Year 1,87.4,44
2022,Victoria,Catholic,Female,Inner Regional,All,Females in Inner regional,Year 2,87.9,46.6
2022,Victoria,Catholic,Female,Inner Regional,All,Females in Inner regional,Year 3,87.7,46.1
2022,Victoria,Catholic,Female,Inner Regional,All,Females in Inner regional,Year 4,87.5,46
2022,Victoria,Catholic,Female,Inner Regional,All,Females in Inner regional,Year 5,87,43.1
2022,Victoria,Catholic,Female,Inner Regional,All,Females in Inner regional,Year 6,86.4,39.1
2022,Victoria,Catholic,Female,Inner Regional,All,Females in Inner regional,Year 7,86.9,44.9
2022,Victoria,Catholic,Female,Inner Regional,All,Females in Inner regional,Year 8,84.5,35.1
2022,Victoria,Catholic,Female,Inner Regional,All,Females in Inner regional,Year 9,83.9,36.3
2022,Victoria,Catholic,Female,Inner Regional,All,Females in Inner regional,Year 10,83.1,33.4
2022,Victoria,Catholic,Female,Outer Regional,All,Females in Outer regional,Years 1-10,84.7,35.4
2022,Victoria,Catholic,Female,Outer Regional,All,Females in Outer regional,Years 1-6,86,39.5
2022,Victoria,Catholic,Female,Outer Regional,All,Females in Outer regional,Years 7-10,82.3,27.7
2022,Victoria,Catholic,Female,Outer Regional,All,Females in Outer regional,Year 1,86,39.2
2022,Victoria,Catholic,Female,Outer Regional,All,Females in Outer regional,Year 2,86.1,39.2
2022,Victoria,Catholic,Female,Outer Regional,All,Females in Outer regional,Year 3,85.7,38.4
2022,Victoria,Catholic,Female,Outer Regional,All,Females in Outer regional,Year 4,86.2,37.2
2022,Victoria,Catholic,Female,Outer Regional,All,Females in Outer regional,Year 5,86.5,45.9
2022,Victoria,Catholic,Female,Outer Regional,All,Females in Outer regional,Year 6,85.6,37
2022,Victoria,Catholic,Female,Outer Regional,All,Females in Outer regional,Year 7,84.5,30.4
2022,Victoria,Catholic,Female,Outer Regional,All,Females in Outer regional,Year 8,81.4,25.5
2022,Victoria,Catholic,Female,Outer Regional,All,Females in Outer regional,Year 9,82.5,27.2
2022,Victoria,Catholic,Female,Outer Regional,All,Females in Outer regional,Year 10,80.1,27
2022,Victoria,Catholic,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Years 1-10,81.4,30.7
2022,Victoria,Catholic,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Years 1-6,83.6,33.1
2022,Victoria,Catholic,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Years 7-10,75,23.7
2022,Victoria,Catholic,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Year 1,84.3,29
2022,Victoria,Catholic,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Year 2,84.6,37.9
2022,Victoria,Catholic,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Year 3,83,33.5
2022,Victoria,Catholic,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Year 4,82.8,34.8
2022,Victoria,Catholic,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Year 5,83.3,28.5
2022,Victoria,Catholic,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Year 6,83.7,32.9
2022,Victoria,Catholic,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Year 7,83.3,30.3
2022,Victoria,Catholic,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Year 8,79.8,32.8
2022,Victoria,Catholic,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Year 9,68.1,16.9
2022,Victoria,Catholic,Female,All,Aboriginal and Torres Strait Islander,Female Aboriginal and Torres Strait Islander,Year 10,68.1,12.7
2022,Victoria,Catholic,Female,All,Non-Indigenous,Female Non-Indigenous,Years 1-10,88.1,51
2022,Victoria,Catholic,Female,All,Non-Indigenous,Female Non-Indigenous,Years 1-6,88.7,52.6
2022,Victoria,Catholic,Female,All,Non-Indigenous,Female Non-Indigenous,Years 7-10,87.3,48.8
2022,Victoria,Catholic,Female,All,Non-Indigenous,Female Non-Indigenous,Year 1,88.3,50.4
2022,Victoria,Catholic,Female,All,Non-Indigenous,Female Non-Indigenous,Year 2,88.9,53.5
2022,Victoria,Catholic,Female,All,Non-Indigenous,Female Non-Indigenous,Year 3,88.9,54.6
2022,Victoria,Catholic,Female,All,Non-Indigenous,Female Non-Indigenous,Year 4,88.7,53.1
2022,Victoria,Catholic,Female,All,Non-Indigenous,Female Non-Indigenous,Year 5,88.8,53.3
2022,Victoria,Catholic,Female,All,Non-Indigenous,Female Non-Indigenous,Year 6,88.4,50.9
2022,Victoria,Catholic,Female,All,Non-Indigenous,Female Non-Indigenous,Year 7,89.3,56.3
2022,Victoria,Catholic,Female,All,Non-Indigenous,Female Non-Indigenous,Year 8,87.2,47.6
2022,Victoria,Catholic,Female,All,Non-Indigenous,Female Non-Indigenous,Year 9,86.6,46.6
2022,Victoria,Catholic,Female,All,Non-Indigenous,Female Non-Indigenous,Year 10,85.9,44.2
2022,Victoria,Catholic,Female,All,Gap,Female Gap,Years 1-10,6.6,20.3
2022,Victoria,Catholic,Female,All,Gap,Female Gap,Years 1-6,5,19.6
2022,Victoria,Catholic,Female,All,Gap,Female Gap,Years 7-10,12.3,25.1
2022,Victoria,Catholic,Female,All,Gap,Female Gap,Year 1,4,21.4
2022,Victoria,Catholic,Female,All,Gap,Female Gap,Year 2,4.3,15.6
2022,Victoria,Catholic,Female,All,Gap,Female Gap,Year 3,5.9,21.1
2022,Victoria,Catholic,Female,All,Gap,Female Gap,Year 4,5.9,18.3
2022,Victoria,Catholic,Female,All,Gap,Female Gap,Year 5,5.4,24.8
2022,Victoria,Catholic,Female,All,Gap,Female Gap,Year 6,4.7,18
2022,Victoria,Catholic,Female,All,Gap,Female Gap,Year 7,6,26.1
2022,Victoria,Catholic,Female,All,Gap,Female Gap,Year 8,7.4,14.8
2022,Victoria,Catholic,Female,All,Gap,Female Gap,Year 9,18.6,29.7
2022,Victoria,Catholic,Female,All,Gap,Female Gap,Year 10,17.8,31.5
2022,Victoria,Catholic,Female,All,All,Female,Years 1-10,88,50.9
2022,Victoria,Catholic,Female,All,All,Female,Years 1-6,88.6,52.5
2022,Victoria,Catholic,Female,All,All,Female,Years 7-10,87.2,48.7
2022,Victoria,Catholic,Female,All,All,Female,Year 1,88.3,50.2
2022,Victoria,Catholic,Female,All,All,Female,Year 2,88.8,53.4
2022,Victoria,Catholic,Female,All,All,Female,Year 3,88.9,54.5
2022,Victoria,Catholic,Female,All,All,Female,Year 4,88.6,52.9
2022,Victoria,Catholic,Female,All,All,Female,Year 5,88.8,53.2
2022,Victoria,Catholic,Female,All,All,Female,Year 6,88.4,50.8
2022,Victoria,Catholic,Female,All,All,Female,Year 7,89.3,56.2
2022,Victoria,Catholic,Female,All,All,Female,Year 8,87.2,47.5
2022,Victoria,Catholic,Female,All,All,Female,Year 9,86.5,46.5
2022,Victoria,Catholic,Female,All,All,Female,Year 10,85.8,44.1
2022,Victoria,Catholic,All,Major Cities,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Major cities,Years 1-10,79.3,26.8
2022,Victoria,Catholic,All,Major Cities,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Major cities,Years 1-6,84.3,35.2
2022,Victoria,Catholic,All,Major Cities,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Major cities,Years 7-10,74.2,18
2022,Victoria,Catholic,All,Major Cities,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Major cities,Year 1,83.3,24.4
2022,Victoria,Catholic,All,Major Cities,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Major cities,Year 2,84,40.6
2022,Victoria,Catholic,All,Major Cities,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Major cities,Year 3,83.1,29.6
2022,Victoria,Catholic,All,Major Cities,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Major cities,Year 4,89.3,56.4
2022,Victoria,Catholic,All,Major Cities,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Major cities,Year 5,81.4,24.2
2022,Victoria,Catholic,All,Major Cities,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Major cities,Year 6,83.4,31.5
2022,Victoria,Catholic,All,Major Cities,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Major cities,Year 7,83.7,34.7
2022,Victoria,Catholic,All,Major Cities,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Major cities,Year 8,78.3,27
2022,Victoria,Catholic,All,Major Cities,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Major cities,Year 9,70.7,9
2022,Victoria,Catholic,All,Major Cities,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Major cities,Year 10,66.9,6.7
2022,Victoria,Catholic,All,Major Cities,Non-Indigenous,Non-Indigenous people in Major cities,Years 1-10,88.6,53.4
2022,Victoria,Catholic,All,Major Cities,Non-Indigenous,Non-Indigenous people in Major cities,Years 1-6,89.1,55.2
2022,Victoria,Catholic,All,Major Cities,Non-Indigenous,Non-Indigenous people in Major cities,Years 7-10,88,51
2022,Victoria,Catholic,All,Major Cities,Non-Indigenous,Non-Indigenous people in Major cities,Year 1,88.8,53.6
2022,Victoria,Catholic,All,Major Cities,Non-Indigenous,Non-Indigenous people in Major cities,Year 2,89.1,55.5
2022,Victoria,Catholic,All,Major Cities,Non-Indigenous,Non-Indigenous people in Major cities,Year 3,89.5,57.4
2022,Victoria,Catholic,All,Major Cities,Non-Indigenous,Non-Indigenous people in Major cities,Year 4,89.1,55.8
2022,Victoria,Catholic,All,Major Cities,Non-Indigenous,Non-Indigenous people in Major cities,Year 5,89.1,54.9
2022,Victoria,Catholic,All,Major Cities,Non-Indigenous,Non-Indigenous people in Major cities,Year 6,88.9,53.9
2022,Victoria,Catholic,All,Major Cities,Non-Indigenous,Non-Indigenous people in Major cities,Year 7,89.8,58.3
2022,Victoria,Catholic,All,Major Cities,Non-Indigenous,Non-Indigenous people in Major cities,Year 8,87.8,49.6
2022,Victoria,Catholic,All,Major Cities,Non-Indigenous,Non-Indigenous people in Major cities,Year 9,87.3,48
2022,Victoria,Catholic,All,Major Cities,Non-Indigenous,Non-Indigenous people in Major cities,Year 10,87,47.8
2022,Victoria,Catholic,All,Major Cities,Gap,Gap in Major cities,Years 1-10,9.3,26.6
2022,Victoria,Catholic,All,Major Cities,Gap,Gap in Major cities,Years 1-6,4.8,19.9
2022,Victoria,Catholic,All,Major Cities,Gap,Gap in Major cities,Years 7-10,13.8,33
2022,Victoria,Catholic,All,Major Cities,Gap,Gap in Major cities,Year 1,5.5,29.1
2022,Victoria,Catholic,All,Major Cities,Gap,Gap in Major cities,Year 2,5.2,14.9
2022,Victoria,Catholic,All,Major Cities,Gap,Gap in Major cities,Year 3,6.3,27.8
2022,Victoria,Catholic,All,Major Cities,Gap,Gap in Major cities,Year 4,-0.2,-0.6
2022,Victoria,Catholic,All,Major Cities,Gap,Gap in Major cities,Year 5,7.7,30.7
2022,Victoria,Catholic,All,Major Cities,Gap,Gap in Major cities,Year 6,5.5,22.4
2022,Victoria,Catholic,All,Major Cities,Gap,Gap in Major cities,Year 7,6,23.6
2022,Victoria,Catholic,All,Major Cities,Gap,Gap in Major cities,Year 8,9.5,22.6
2022,Victoria,Catholic,All,Major Cities,Gap,Gap in Major cities,Year 9,16.6,39
2022,Victoria,Catholic,All,Major Cities,Gap,Gap in Major cities,Year 10,20.1,41.1
2022,Victoria,Catholic,All,Major Cities,All,Major cities,Years 1-10,88.6,53.4
2022,Victoria,Catholic,All,Major Cities,All,Major cities,Years 1-6,89.1,55.1
2022,Victoria,Catholic,All,Major Cities,All,Major cities,Years 7-10,87.9,50.9
2022,Victoria,Catholic,All,Major Cities,All,Major cities,Year 1,88.8,53.5
2022,Victoria,Catholic,All,Major Cities,All,Major cities,Year 2,89.1,55.4
2022,Victoria,Catholic,All,Major Cities,All,Major cities,Year 3,89.5,57.4
2022,Victoria,Catholic,All,Major Cities,All,Major cities,Year 4,89.1,55.8
2022,Victoria,Catholic,All,Major Cities,All,Major cities,Year 5,89.1,54.8
2022,Victoria,Catholic,All,Major Cities,All,Major cities,Year 6,88.9,53.9
2022,Victoria,Catholic,All,Major Cities,All,Major cities,Year 7,89.8,58.2
2022,Victoria,Catholic,All,Major Cities,All,Major cities,Year 8,87.8,49.5
2022,Victoria,Catholic,All,Major Cities,All,Major cities,Year 9,87.2,47.8
2022,Victoria,Catholic,All,Major Cities,All,Major cities,Year 10,86.9,47.7
2022,Victoria,Catholic,All,Inner Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Inner regional,Years 1-10,81.8,31.7
2022,Victoria,Catholic,All,Inner Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Inner regional,Years 1-6,83.1,34.3
2022,Victoria,Catholic,All,Inner Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Inner regional,Years 7-10,74.1,17.1
2022,Victoria,Catholic,All,Inner Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Inner regional,Year 1,84.6,29.9
2022,Victoria,Catholic,All,Inner Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Inner regional,Year 2,84.2,39.3
2022,Victoria,Catholic,All,Inner Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Inner regional,Year 3,84.5,37.3
2022,Victoria,Catholic,All,Inner Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Inner regional,Year 4,79.5,32.1
2022,Victoria,Catholic,All,Inner Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Inner regional,Year 5,83.3,29.9
2022,Victoria,Catholic,All,Inner Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Inner regional,Year 6,82.4,36
2022,Victoria,Catholic,All,Inner Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Inner regional,Year 7,83.8,36.2
2022,Victoria,Catholic,All,Inner Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Inner regional,Year 8,74.7,6
2022,Victoria,Catholic,All,Inner Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Inner regional,Year 9,73.5,21.4
2022,Victoria,Catholic,All,Inner Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Inner regional,Year 10,61.4,0
2022,Victoria,Catholic,All,Inner Regional,Non-Indigenous,Non-Indigenous people in Inner regional,Years 1-10,86,40.4
2022,Victoria,Catholic,All,Inner Regional,Non-Indigenous,Non-Indigenous people in Inner regional,Years 1-6,87.1,43.5
2022,Victoria,Catholic,All,Inner Regional,Non-Indigenous,Non-Indigenous people in Inner regional,Years 7-10,84.5,36.2
2022,Victoria,Catholic,All,Inner Regional,Non-Indigenous,Non-Indigenous people in Inner regional,Year 1,87.6,44.5
2022,Victoria,Catholic,All,Inner Regional,Non-Indigenous,Non-Indigenous people in Inner regional,Year 2,87.6,45.9
2022,Victoria,Catholic,All,Inner Regional,Non-Indigenous,Non-Indigenous people in Inner regional,Year 3,87.5,45.9
2022,Victoria,Catholic,All,Inner Regional,Non-Indigenous,Non-Indigenous people in Inner regional,Year 4,87.2,44.5
2022,Victoria,Catholic,All,Inner Regional,Non-Indigenous,Non-Indigenous people in Inner regional,Year 5,86.6,41.2
2022,Victoria,Catholic,All,Inner Regional,Non-Indigenous,Non-Indigenous people in Inner regional,Year 6,86.2,38.4
2022,Victoria,Catholic,All,Inner Regional,Non-Indigenous,Non-Indigenous people in Inner regional,Year 7,86.8,43.4
2022,Victoria,Catholic,All,Inner Regional,Non-Indigenous,Non-Indigenous people in Inner regional,Year 8,84.5,34.3
2022,Victoria,Catholic,All,Inner Regional,Non-Indigenous,Non-Indigenous people in Inner regional,Year 9,83.5,34.8
2022,Victoria,Catholic,All,Inner Regional,Non-Indigenous,Non-Indigenous people in Inner regional,Year 10,83,31.9
2022,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Years 1-10,4.2,8.7
2022,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Years 1-6,4,9.2
2022,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Years 7-10,10.4,19.1
2022,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 1,3,14.6
2022,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 2,3.4,6.6
2022,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 3,3,8.6
2022,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 4,7.8,12.4
2022,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 5,3.3,11.3
2022,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 6,3.7,2.3
2022,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 7,3,7.2
2022,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 8,9.8,28.3
2022,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 9,10,13.3
2022,Victoria,Catholic,All,Inner Regional,Gap,Gap in Inner regional,Year 10,21.6,31.9
2022,Victoria,Catholic,All,Inner Regional,All,Inner regional,Years 1-10,86,40.3
2022,Victoria,Catholic,All,Inner Regional,All,Inner regional,Years 1-6,87.1,43.3
2022,Victoria,Catholic,All,Inner Regional,All,Inner regional,Years 7-10,84.4,36.1
2022,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 1,87.6,44.3
2022,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 2,87.5,45.8
2022,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 3,87.5,45.8
2022,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 4,87.1,44.3
2022,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 5,86.6,41.1
2022,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 6,86.1,38.3
2022,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 7,86.8,43.4
2022,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 8,84.4,34.2
2022,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 9,83.5,34.7
2022,Victoria,Catholic,All,Inner Regional,All,Inner regional,Year 10,83,31.8
2022,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Years 1-10,80.9,24.2
2022,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Years 1-6,81,24.6
2022,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 1,81.7,26.9
2022,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 2,83.1,30.1
2022,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 3,79,25.5
2022,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 4,79.6,13.6
2022,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 5,82.4,31.3
2022,Victoria,Catholic,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 6,78.6,21.2
2022,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Years 1-10,84.7,35
2022,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Years 1-6,85.9,38.8
2022,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Years 7-10,82.4,27.9
2022,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 1,86.1,40.3
2022,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 2,86.2,39
2022,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 3,86,38.7
2022,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 4,86.2,38.7
2022,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 5,85.6,39.8
2022,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 6,85.6,36.5
2022,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 7,84.7,32.9
2022,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 8,82,24.6
2022,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 9,81.8,26.7
2022,Victoria,Catholic,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 10,80.5,26.5
2022,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Years 1-10,3.8,10.8
2022,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Years 1-6,5,14.2
2022,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Year 1,4.4,13.4
2022,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Year 2,3.1,8.9
2022,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Year 3,7,13.2
2022,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Year 4,6.5,25.1
2022,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Year 5,3.2,8.5
2022,Victoria,Catholic,All,Outer Regional,Gap,Gap in Outer regional,Year 6,6.9,15.4
2022,Victoria,Catholic,All,Outer Regional,All,Outer regional,Years 1-10,84.6,34.8
2022,Victoria,Catholic,All,Outer Regional,All,Outer regional,Years 1-6,85.8,38.3
2022,Victoria,Catholic,All,Outer Regional,All,Outer regional,Years 7-10,82.4,27.9
2022,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 1,85.9,39.7
2022,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 2,86.1,38.5
2022,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 3,85.9,38.4
2022,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 4,85.9,37.6
2022,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 5,85.5,39.5
2022,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 6,85.3,36.1
2022,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 7,84.7,32.8
2022,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 8,82,24.6
2022,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 9,81.8,26.7
2022,Victoria,Catholic,All,Outer Regional,All,Outer regional,Year 10,80.5,26.5
2022,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Years 1-10,80.7,28.7
2022,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Years 1-6,83,32.7
2022,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Years 7-10,74.2,17.6
2022,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 1,83.6,27.9
2022,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 2,83.9,37.3
2022,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 3,83.5,33.8
2022,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 4,82.7,36.1
2022,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 5,82.5,28.2
2022,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 6,82,32.2
2022,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 7,83.5,33.6
2022,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 8,77.3,21.5
2022,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 9,71.6,13
2022,Victoria,Catholic,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 10,65.9,5.6
2022,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Years 1-10,87.9,49.7
2022,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Years 1-6,88.5,51.8
2022,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Years 7-10,87,46.8
2022,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 1,88.4,51
2022,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 2,88.7,52.5
2022,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 3,88.9,54
2022,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 4,88.6,52.5
2022,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 5,88.4,51
2022,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 6,88.1,49.7
2022,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 7,88.9,53.9
2022,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 8,86.9,45.3
2022,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 9,86.2,44.2
2022,Victoria,Catholic,All,All,Non-Indigenous,Non-Indigenous,Year 10,85.9,43.4
2022,Victoria,Catholic,All,All,Gap,Gap,Years 1-10,7.2,21
2022,Victoria,Catholic,All,All,Gap,Gap,Years 1-6,5.5,19.1
2022,Victoria,Catholic,All,All,Gap,Gap,Years 7-10,12.8,29.1
2022,Victoria,Catholic,All,All,Gap,Gap,Year 1,4.8,23.1
2022,Victoria,Catholic,All,All,Gap,Gap,Year 2,4.8,15.2
2022,Victoria,Catholic,All,All,Gap,Gap,Year 3,5.4,20.2
2022,Victoria,Catholic,All,All,Gap,Gap,Year 4,5.9,16.4
2022,Victoria,Catholic,All,All,Gap,Gap,Year 5,5.9,22.9
2022,Victoria,Catholic,All,All,Gap,Gap,Year 6,6.2,17.5
2022,Victoria,Catholic,All,All,Gap,Gap,Year 7,5.4,20.3
2022,Victoria,Catholic,All,All,Gap,Gap,Year 8,9.5,23.8
2022,Victoria,Catholic,All,All,Gap,Gap,Year 9,14.6,31.2
2022,Victoria,Catholic,All,All,Gap,Gap,Year 10,19.9,37.8
2022,Victoria,Catholic,All,All,All,1st Quarter,Years 1-10,87.4,53.9
2022,Victoria,Catholic,All,All,All,2nd Quarter,Years 1-10,87.2,50.4
2022,Victoria,Catholic,All,All,All,3rd Quarter,Years 1-10,87.3,47.2
