Calendar year,State/Territory,School Sector,Sex/Gender,Geolocation,Indigenous Status,Disaggregation,School Year Level,Attendance Rate,Attendance Level
2023,Victoria,All non-government,All,Inner Regional,Gap,Gap in Inner regional,Year 3,4.9,31.1
2023,Victoria,All non-government,All,Inner Regional,Gap,Gap in Inner regional,Year 4,6.3,20.2
2023,Victoria,All non-government,All,Inner Regional,Gap,Gap in Inner regional,Year 5,2.4,0.5
2023,Victoria,All non-government,All,Inner Regional,Gap,Gap in Inner regional,Year 6,6.4,27.8
2023,Victoria,All non-government,All,Inner Regional,Gap,Gap in Inner regional,Year 7,6.4,22
2023,Victoria,All non-government,All,Inner Regional,Gap,Gap in Inner regional,Year 8,6.5,12
2023,Victoria,All non-government,All,Inner Regional,Gap,Gap in Inner regional,Year 9,8.5,11.6
2023,Victoria,All non-government,All,Inner Regional,Gap,Gap in Inner regional,Year 10,13.4,25.6
2023,Victoria,All non-government,All,Inner Regional,All,Inner regional,Years 1-10,89.2,60.7
2023,Victoria,All non-government,All,Inner Regional,All,Inner regional,Years 1-6,90.5,64.9
2023,Victoria,All non-government,All,Inner Regional,All,Inner regional,Years 7-10,87.8,55.8
2023,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 1,90.8,66.2
2023,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 2,90.9,66.7
2023,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 3,91,66.5
2023,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 4,90.4,64.1
2023,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 5,90.3,64.8
2023,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 6,89.8,61.1
2023,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 7,90,63.2
2023,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 8,87.9,55.9
2023,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 9,86.8,52.4
2023,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 10,86.4,51.6
2023,Victoria,All non-government,All,Inner Regional,All,Inner regional,Secondary Ungraded,69.7,19.5
2023,Victoria,All non-government,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Years 1-10,83.5,40.4
2023,Victoria,All non-government,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Years 1-6,85,40.5
2023,Victoria,All non-government,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Years 7-10,80,39.7
2023,Victoria,All non-government,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 1,83.1,44
2023,Victoria,All non-government,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 2,85.7,43.2
2023,Victoria,All non-government,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 3,86.8,44.9
2023,Victoria,All non-government,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 4,83.1,33.8
2023,Victoria,All non-government,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 5,83.9,30.3
2023,Victoria,All non-government,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 6,86.5,45.7
2023,Victoria,All non-government,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 7,84.8,45.2
2023,Victoria,All non-government,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 8,81.9,32.5
2023,Victoria,All non-government,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 9,80.8,54.9
2023,Victoria,All non-government,All,Outer Regional,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islanders in Outer regional,Year 10,70.5,24.2
2023,Victoria,All non-government,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Years 1-10,89.2,60.2
2023,Victoria,All non-government,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Years 1-6,89.9,62.2
2023,Victoria,All non-government,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Years 7-10,88.4,57
2023,Victoria,All non-government,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 1,89.6,64.3
2023,Victoria,All non-government,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 2,90.1,63.3
2023,Victoria,All non-government,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 3,90.5,63.6
2023,Victoria,All non-government,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 4,89.9,61
2023,Victoria,All non-government,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 5,89.6,61.3
2023,Victoria,All non-government,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 6,89.5,59.8
2023,Victoria,All non-government,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 7,88.7,55.5
2023,Victoria,All non-government,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 8,86.2,48.1
2023,Victoria,All non-government,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 9,91.1,68.7
2023,Victoria,All non-government,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Year 10,86.2,50.2
2023,Victoria,All non-government,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Primary Ungraded,60.8,16.7
2023,Victoria,All non-government,All,Outer Regional,Non-Indigenous,Non-Indigenous people in Outer regional,Secondary Ungraded,56.6,36.4
2023,Victoria,All non-government,All,Outer Regional,Gap,Gap in Outer regional,Years 1-10,5.8,19.8
2023,Victoria,All non-government,All,Outer Regional,Gap,Gap in Outer regional,Years 1-6,4.9,21.7
2023,Victoria,All non-government,All,Outer Regional,Gap,Gap in Outer regional,Years 7-10,8.3,17.3
2023,Victoria,All non-government,All,Outer Regional,Gap,Gap in Outer regional,Year 1,6.5,20.3
2023,Victoria,All non-government,All,Outer Regional,Gap,Gap in Outer regional,Year 2,4.4,20.1
2023,Victoria,All non-government,All,Outer Regional,Gap,Gap in Outer regional,Year 3,3.7,18.6
2023,Victoria,All non-government,All,Outer Regional,Gap,Gap in Outer regional,Year 4,6.8,27.2
2023,Victoria,All non-government,All,Outer Regional,Gap,Gap in Outer regional,Year 5,5.6,31
2023,Victoria,All non-government,All,Outer Regional,Gap,Gap in Outer regional,Year 6,3,14.1
2023,Victoria,All non-government,All,Outer Regional,Gap,Gap in Outer regional,Year 7,3.8,10.3
2023,Victoria,All non-government,All,Outer Regional,Gap,Gap in Outer regional,Year 8,4.3,15.6
2023,Victoria,All non-government,All,Outer Regional,Gap,Gap in Outer regional,Year 9,10.2,13.9
2023,Victoria,All non-government,All,Outer Regional,Gap,Gap in Outer regional,Year 10,15.7,26
2023,Victoria,All non-government,All,Outer Regional,All,Outer regional,Years 1-10,89,59.6
2023,Victoria,All non-government,All,Outer Regional,All,Outer regional,Years 1-6,89.7,61.5
2023,Victoria,All non-government,All,Outer Regional,All,Outer regional,Years 7-10,88.2,56.6
2023,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 1,89.4,63.7
2023,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 2,89.9,62.3
2023,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 3,90.3,62.9
2023,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 4,89.7,60.3
2023,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 5,89.4,60.2
2023,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 6,89.4,59.4
2023,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 7,88.5,55.1
2023,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 8,86.1,47.8
2023,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 9,90.9,68.5
2023,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 10,85.8,49.6
2023,Victoria,All non-government,All,Outer Regional,All,Outer regional,Primary Ungraded,65.1,25
2023,Victoria,All non-government,All,Outer Regional,All,Outer regional,Secondary Ungraded,56.6,36.4
2023,Victoria,All non-government,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Years 1-10,83.4,46.4
2023,Victoria,All non-government,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Years 1-6,86.7,49.4
2023,Victoria,All non-government,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Years 7-10,80.4,43.4
2023,Victoria,All non-government,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 1,87,52.6
2023,Victoria,All non-government,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 2,86.7,46.2
2023,Victoria,All non-government,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 3,88.7,51.3
2023,Victoria,All non-government,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 4,84.7,45.8
2023,Victoria,All non-government,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 5,87.7,58.2
2023,Victoria,All non-government,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 6,85.1,41.9
2023,Victoria,All non-government,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 7,85.8,51.5
2023,Victoria,All non-government,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 8,83.6,48.9
2023,Victoria,All non-government,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 9,78.9,44.4
2023,Victoria,All non-government,All,All,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander,Year 10,73.9,30.4
2023,Victoria,All non-government,All,All,Non-Indigenous,Non-Indigenous,Years 1-10,90.8,67.6
2023,Victoria,All non-government,All,All,Non-Indigenous,Non-Indigenous,Years 1-6,91.4,69.8
2023,Victoria,All non-government,All,All,Non-Indigenous,Non-Indigenous,Years 7-10,90,64.9
2023,Victoria,All non-government,All,All,Non-Indigenous,Non-Indigenous,Year 1,91,67.9
2023,Victoria,All non-government,All,All,Non-Indigenous,Non-Indigenous,Year 2,91.4,69.6
2023,Victoria,All non-government,All,All,Non-Indigenous,Non-Indigenous,Year 3,91.7,70.9
2023,Victoria,All non-government,All,All,Non-Indigenous,Non-Indigenous,Year 4,91.5,70.2
2023,Victoria,All non-government,All,All,Non-Indigenous,Non-Indigenous,Year 5,91.6,70.8
2023,Victoria,All non-government,All,All,Non-Indigenous,Non-Indigenous,Year 6,91.4,69.6
2023,Victoria,All non-government,All,All,Non-Indigenous,Non-Indigenous,Year 7,91.8,71.8
2023,Victoria,All non-government,All,All,Non-Indigenous,Non-Indigenous,Year 8,90,64.1
2023,Victoria,All non-government,All,All,Non-Indigenous,Non-Indigenous,Year 9,89.3,62.4
2023,Victoria,All non-government,All,All,Non-Indigenous,Non-Indigenous,Year 10,88.8,61.1
2023,Victoria,All non-government,All,All,Non-Indigenous,Non-Indigenous,Primary Ungraded,91.8,79.4
2023,Victoria,All non-government,All,All,Non-Indigenous,Non-Indigenous,Secondary Ungraded,78.9,53.6
2023,Victoria,All non-government,All,All,Gap,Gap,Years 1-10,7.3,21.2
2023,Victoria,All non-government,All,All,Gap,Gap,Years 1-6,4.8,20.4
2023,Victoria,All non-government,All,All,Gap,Gap,Years 7-10,9.6,21.5
2023,Victoria,All non-government,All,All,Gap,Gap,Year 1,4,15.2
2023,Victoria,All non-government,All,All,Gap,Gap,Year 2,4.7,23.4
2023,Victoria,All non-government,All,All,Gap,Gap,Year 3,3,19.6
2023,Victoria,All non-government,All,All,Gap,Gap,Year 4,6.8,24.4
2023,Victoria,All non-government,All,All,Gap,Gap,Year 5,3.9,12.6
2023,Victoria,All non-government,All,All,Gap,Gap,Year 6,6.3,27.7
2023,Victoria,All non-government,All,All,Gap,Gap,Year 7,6.1,20.3
2023,Victoria,All non-government,All,All,Gap,Gap,Year 8,6.4,15.2
2023,Victoria,All non-government,All,All,Gap,Gap,Year 9,10.4,18.1
2023,Victoria,All non-government,All,All,Gap,Gap,Year 10,14.9,30.7
2023,Victoria,All non-government,All,All,All,1st Quarter,Years 1-10,83.1,55.1
2023,Victoria,All non-government,All,All,All,2nd Quarter,Years 1-10,87.9,57
2023,Victoria,All non-government,All,All,All,3rd Quarter,Years 1-10,89.5,61.4
2023,Victoria,All non-government,All,All,All,4th Quarter,Years 1-10,91.8,71.9
2023,Victoria,All non-government,All,All,All,All,Years 1-10,90.7,67.4
2023,Victoria,All non-government,All,All,All,All,Years 1-6,91.4,69.7
2023,Victoria,All non-government,All,All,All,All,Years 7-10,89.9,64.8
2023,Victoria,All non-government,All,All,All,All,Year 1,91,67.8
2023,Victoria,All non-government,All,All,All,All,Year 2,91.4,69.4
2023,Victoria,All non-government,All,All,All,All,Year 3,91.7,70.8
2023,Victoria,All non-government,All,All,All,All,Year 4,91.4,70
2023,Victoria,All non-government,All,All,All,All,Year 5,91.5,70.7
2023,Victoria,All non-government,All,All,All,All,Year 6,91.4,69.4
2023,Victoria,All non-government,All,All,All,All,Year 7,91.8,71.7
2023,Victoria,All non-government,All,All,All,All,Year 8,90,64
2023,Victoria,All non-government,All,All,All,All,Year 9,89.2,62.3
2023,Victoria,All non-government,All,All,All,All,Year 10,88.7,60.8
2023,Victoria,All non-government,All,All,All,All,Primary Ungraded,91.6,79
2023,Victoria,All non-government,All,All,All,All,Secondary Ungraded,79,53.1
2022,Victoria,Government,Male,Major Cities,All,Males in Major cities,Years 1-10,87.8,55.8
2022,Victoria,Government,Male,Major Cities,All,Males in Major cities,Years 1-6,88.6,57.3
2022,Victoria,Government,Male,Major Cities,All,Males in Major cities,Years 7-10,87,54.4
2022,Victoria,Government,Male,Major Cities,All,Males in Major cities,Year 1,88.2,55.6
2022,Victoria,Government,Male,Major Cities,All,Males in Major cities,Year 2,88.7,57.9
2022,Victoria,Government,Male,Major Cities,All,Males in Major cities,Year 3,88.8,58.9
2022,Victoria,Government,Male,Major Cities,All,Males in Major cities,Year 4,88.6,58.1
2022,Victoria,Government,Male,Major Cities,All,Males in Major cities,Year 5,88.6,57.2
2022,Victoria,Government,Male,Major Cities,All,Males in Major cities,Year 6,88.3,55.9
2022,Victoria,Government,Male,Major Cities,All,Males in Major cities,Year 7,88.8,59.8
2022,Victoria,Government,Male,Major Cities,All,Males in Major cities,Year 8,86.7,52.3
2022,Victoria,Government,Male,Major Cities,All,Males in Major cities,Year 9,85.9,50.8
2022,Victoria,Government,Male,Major Cities,All,Males in Major cities,Year 10,86.5,54.7
2022,Victoria,Government,Male,Major Cities,All,Males in Major cities,Primary Ungraded,81.9,38.2
2022,Victoria,Government,Male,Major Cities,All,Males in Major cities,Secondary Ungraded,79.9,43.9
2022,Victoria,Government,Male,Inner Regional,All,Males in Inner regional,Years 1-10,85.4,47.1
2022,Victoria,Government,Male,Inner Regional,All,Males in Inner regional,Years 1-6,87.4,51.4
2022,Victoria,Government,Male,Inner Regional,All,Males in Inner regional,Years 7-10,82.4,40
2022,Victoria,Government,Male,Inner Regional,All,Males in Inner regional,Year 1,87.8,52
2022,Victoria,Government,Male,Inner Regional,All,Males in Inner regional,Year 2,88,53.3
2022,Victoria,Government,Male,Inner Regional,All,Males in Inner regional,Year 3,88.3,54.5
2022,Victoria,Government,Male,Inner Regional,All,Males in Inner regional,Year 4,87.3,51.9
2022,Victoria,Government,Male,Inner Regional,All,Males in Inner regional,Year 5,87,49.9
2022,Victoria,Government,Male,Inner Regional,All,Males in Inner regional,Year 6,86,47.2
2022,Victoria,Government,Male,Inner Regional,All,Males in Inner regional,Year 7,84.2,43.4
2022,Victoria,Government,Male,Inner Regional,All,Males in Inner regional,Year 8,82.2,37.9
2022,Victoria,Government,Male,Inner Regional,All,Males in Inner regional,Year 9,81.5,37.6
2022,Victoria,Government,Male,Inner Regional,All,Males in Inner regional,Year 10,81.7,41
2022,Victoria,Government,Male,Inner Regional,All,Males in Inner regional,Primary Ungraded,83.3,39.9
2022,Victoria,Government,Male,Inner Regional,All,Males in Inner regional,Secondary Ungraded,79.5,40.7
2022,Victoria,Government,Male,Outer Regional,All,Males in Outer regional,Years 1-10,85.3,47.9
2022,Victoria,Government,Male,Outer Regional,All,Males in Outer regional,Years 1-6,87,51.4
2022,Victoria,Government,Male,Outer Regional,All,Males in Outer regional,Years 7-10,83.6,43.2
2022,Victoria,Government,Male,Outer Regional,All,Males in Outer regional,Year 1,86.8,48.1
2022,Victoria,Government,Male,Outer Regional,All,Males in Outer regional,Year 2,87.4,53.5
2022,Victoria,Government,Male,Outer Regional,All,Males in Outer regional,Year 3,87.3,51.8
2022,Victoria,Government,Male,Outer Regional,All,Males in Outer regional,Year 4,87.1,51.4
2022,Victoria,Government,Male,Outer Regional,All,Males in Outer regional,Year 5,86.7,52.4
2022,Victoria,Government,Male,Outer Regional,All,Males in Outer regional,Year 6,86.5,51.2
2022,Victoria,Government,Male,Outer Regional,All,Males in Outer regional,Year 7,85.4,45.7
2022,Victoria,Government,Male,Outer Regional,All,Males in Outer regional,Year 8,83.9,43.1
2022,Victoria,Government,Male,Outer Regional,All,Males in Outer regional,Year 9,82.2,39.8
2022,Victoria,Government,Male,Outer Regional,All,Males in Outer regional,Year 10,82.8,44.5
2022,Victoria,Government,Male,Outer Regional,All,Males in Outer regional,Primary Ungraded,76.5,33.5
2022,Victoria,Government,Male,Outer Regional,All,Males in Outer regional,Secondary Ungraded,78,46.2
2022,Victoria,Government,Male,Remote,All,Males in Remote,Years 1-10,85.8,44.9
2022,Victoria,Government,Male,Remote,All,Males in Remote,Years 1-6,87.1,48.3
2022,Victoria,Government,Male,Remote,All,Males in Remote,Years 7-10,83.9,40
2022,Victoria,Government,Male,Remote,All,Males in Remote,Year 1,91.7,59.6
2022,Victoria,Government,Male,Remote,All,Males in Remote,Year 2,88.4,42.9
2022,Victoria,Government,Male,Remote,All,Males in Remote,Year 3,90.6,59.5
2022,Victoria,Government,Male,Remote,All,Males in Remote,Year 4,80.6,50
2022,Victoria,Government,Male,Remote,All,Males in Remote,Year 5,83.3,33.7
2022,Victoria,Government,Male,Remote,All,Males in Remote,Year 6,88.1,45.3
2022,Victoria,Government,Male,Remote,All,Males in Remote,Year 7,86.5,32.1
2022,Victoria,Government,Male,Remote,All,Males in Remote,Year 8,85.2,42.9
2022,Victoria,Government,Male,Remote,All,Males in Remote,Year 9,88.5,60.9
2022,Victoria,Government,Male,Remote,All,Males in Remote,Year 10,77.9,31.6
2022,Victoria,Government,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Years 1-10,79.3,34
2022,Victoria,Government,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Years 1-6,82.1,37.5
2022,Victoria,Government,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Years 7-10,75.4,27.7
2022,Victoria,Government,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 1,82.1,35.9
2022,Victoria,Government,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 2,83.4,40
2022,Victoria,Government,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 3,83.4,39
2022,Victoria,Government,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 4,81.1,35.9
2022,Victoria,Government,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 5,81.8,38.3
2022,Victoria,Government,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 6,80.7,35.6
2022,Victoria,Government,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 7,79.3,32.1
2022,Victoria,Government,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 8,74.3,23.2
2022,Victoria,Government,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 9,73.6,24.8
2022,Victoria,Government,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Year 10,74.1,30.4
2022,Victoria,Government,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Primary Ungraded,76.4,32.8
2022,Victoria,Government,Male,All,Aboriginal and Torres Strait Islander,Male Aboriginal and Torres Strait Islander,Secondary Ungraded,74.4,38.9
2022,Victoria,Government,Male,All,Non-Indigenous,Male Non-Indigenous,Years 1-10,87.4,54.3
2022,Victoria,Government,Male,All,Non-Indigenous,Male Non-Indigenous,Years 1-6,88.4,56.4
2022,Victoria,Government,Male,All,Non-Indigenous,Male Non-Indigenous,Years 7-10,86.2,51.7
2022,Victoria,Government,Male,All,Non-Indigenous,Male Non-Indigenous,Year 1,88.2,55.2
2022,Victoria,Government,Male,All,Non-Indigenous,Male Non-Indigenous,Year 2,88.7,57.4
2022,Victoria,Government,Male,All,Non-Indigenous,Male Non-Indigenous,Year 3,88.8,58.3
2022,Victoria,Government,Male,All,Non-Indigenous,Male Non-Indigenous,Year 4,88.5,57.1
2022,Victoria,Government,Male,All,Non-Indigenous,Male Non-Indigenous,Year 5,88.4,56
2022,Victoria,Government,Male,All,Non-Indigenous,Male Non-Indigenous,Year 6,88,54.4
2022,Victoria,Government,Male,All,Non-Indigenous,Male Non-Indigenous,Year 7,88,56.7
2022,Victoria,Government,Male,All,Non-Indigenous,Male Non-Indigenous,Year 8,86,49.8
2022,Victoria,Government,Male,All,Non-Indigenous,Male Non-Indigenous,Year 9,85.2,48.5
2022,Victoria,Government,Male,All,Non-Indigenous,Male Non-Indigenous,Year 10,85.7,52.1
2022,Victoria,Government,Male,All,Non-Indigenous,Male Non-Indigenous,Primary Ungraded,82.2,38.5
2022,Victoria,Government,Male,All,Non-Indigenous,Male Non-Indigenous,Secondary Ungraded,80.1,43.6
2022,Victoria,Government,Male,All,Gap,Male Gap,Years 1-10,8.1,20.3
2022,Victoria,Government,Male,All,Gap,Male Gap,Years 1-6,6.3,18.9
2022,Victoria,Government,Male,All,Gap,Male Gap,Years 7-10,10.8,24.1
2022,Victoria,Government,Male,All,Gap,Male Gap,Year 1,6.2,19.3
2022,Victoria,Government,Male,All,Gap,Male Gap,Year 2,5.3,17.4
2022,Victoria,Government,Male,All,Gap,Male Gap,Year 3,5.4,19.2
2022,Victoria,Government,Male,All,Gap,Male Gap,Year 4,7.4,21.2
2022,Victoria,Government,Male,All,Gap,Male Gap,Year 5,6.5,17.7
2022,Victoria,Government,Male,All,Gap,Male Gap,Year 6,7.2,18.8
2022,Victoria,Government,Male,All,Gap,Male Gap,Year 7,8.7,24.6
2022,Victoria,Government,Male,All,Gap,Male Gap,Year 8,11.7,26.6
2022,Victoria,Government,Male,All,Gap,Male Gap,Year 9,11.6,23.7
2022,Victoria,Government,Male,All,Gap,Male Gap,Year 10,11.5,21.7
2022,Victoria,Government,Male,All,Gap,Male Gap,Primary Ungraded,5.7,5.7
2022,Victoria,Government,Male,All,Gap,Male Gap,Secondary Ungraded,5.6,4.7
2022,Victoria,Government,Male,All,All,Male,Years 1-10,87.2,53.8
2022,Victoria,Government,Male,All,All,Male,Years 1-6,88.3,55.9
2022,Victoria,Government,Male,All,All,Male,Years 7-10,85.9,51.1
2022,Victoria,Government,Male,All,All,Male,Year 1,88.1,54.7
2022,Victoria,Government,Male,All,All,Male,Year 2,88.5,56.9
2022,Victoria,Government,Male,All,All,Male,Year 3,88.7,57.8
2022,Victoria,Government,Male,All,All,Male,Year 4,88.3,56.6
2022,Victoria,Government,Male,All,All,Male,Year 5,88.2,55.6
2022,Victoria,Government,Male,All,All,Male,Year 6,87.8,54
2022,Victoria,Government,Male,All,All,Male,Year 7,87.7,56
2022,Victoria,Government,Male,All,All,Male,Year 8,85.7,49.1
2022,Victoria,Government,Male,All,All,Male,Year 9,84.9,47.8
2022,Victoria,Government,Male,All,All,Male,Year 10,85.4,51.6
2022,Victoria,Government,Male,All,All,Male,Primary Ungraded,81.9,38.2
2022,Victoria,Government,Male,All,All,Male,Secondary Ungraded,79.7,43.3
2022,Victoria,Government,Female,Major Cities,All,Females in Major cities,Years 1-10,88,57.1
2022,Victoria,Government,Female,Major Cities,All,Females in Major cities,Years 1-6,88.8,58.7
2022,Victoria,Government,Female,Major Cities,All,Females in Major cities,Years 7-10,86.7,54.7
2022,Victoria,Government,Female,Major Cities,All,Females in Major cities,Year 1,88.3,55.8
2022,Victoria,Government,Female,Major Cities,All,Females in Major cities,Year 2,88.9,58.8
2022,Victoria,Government,Female,Major Cities,All,Females in Major cities,Year 3,89.1,59.7
2022,Victoria,Government,Female,Major Cities,All,Females in Major cities,Year 4,89,59.1
2022,Victoria,Government,Female,Major Cities,All,Females in Major cities,Year 5,88.9,59.9
2022,Victoria,Government,Female,Major Cities,All,Females in Major cities,Year 6,88.9,58.8
2022,Victoria,Government,Female,Major Cities,All,Females in Major cities,Year 7,88.9,61.4
2022,Victoria,Government,Female,Major Cities,All,Females in Major cities,Year 8,86.4,51.8
2022,Victoria,Government,Female,Major Cities,All,Females in Major cities,Year 9,85.5,51
2022,Victoria,Government,Female,Major Cities,All,Females in Major cities,Year 10,86.2,54.3
2022,Victoria,Government,Female,Major Cities,All,Females in Major cities,Primary Ungraded,81.8,41.4
2022,Victoria,Government,Female,Major Cities,All,Females in Major cities,Secondary Ungraded,80.5,42.9
2022,Victoria,Government,Female,Inner Regional,All,Females in Inner regional,Years 1-10,85.8,48.6
2022,Victoria,Government,Female,Inner Regional,All,Females in Inner regional,Years 1-6,87.9,53.1
2022,Victoria,Government,Female,Inner Regional,All,Females in Inner regional,Years 7-10,82.2,40.5
2022,Victoria,Government,Female,Inner Regional,All,Females in Inner regional,Year 1,87.9,51.8
2022,Victoria,Government,Female,Inner Regional,All,Females in Inner regional,Year 2,88.3,54.3
2022,Victoria,Government,Female,Inner Regional,All,Females in Inner regional,Year 3,88.4,55.7
2022,Victoria,Government,Female,Inner Regional,All,Females in Inner regional,Year 4,87.9,53.3
2022,Victoria,Government,Female,Inner Regional,All,Females in Inner regional,Year 5,87.5,52.7
2022,Victoria,Government,Female,Inner Regional,All,Females in Inner regional,Year 6,87.1,50.7
2022,Victoria,Government,Female,Inner Regional,All,Females in Inner regional,Year 7,85.3,47.7
2022,Victoria,Government,Female,Inner Regional,All,Females in Inner regional,Year 8,82.1,39.8
2022,Victoria,Government,Female,Inner Regional,All,Females in Inner regional,Year 9,80.5,36.2
2022,Victoria,Government,Female,Inner Regional,All,Females in Inner regional,Year 10,81.1,38.6
2022,Victoria,Government,Female,Inner Regional,All,Females in Inner regional,Primary Ungraded,81,36.4
2022,Victoria,Government,Female,Inner Regional,All,Females in Inner regional,Secondary Ungraded,79.7,40.2
2022,Victoria,Government,Female,Outer Regional,All,Females in Outer regional,Years 1-10,85.6,48.7
2022,Victoria,Government,Female,Outer Regional,All,Females in Outer regional,Years 1-6,87.3,51.6
2022,Victoria,Government,Female,Outer Regional,All,Females in Outer regional,Years 7-10,83.4,44.7
2022,Victoria,Government,Female,Outer Regional,All,Females in Outer regional,Year 1,87.3,49.9
2022,Victoria,Government,Female,Outer Regional,All,Females in Outer regional,Year 2,87.3,49.8
